tau,eps_steg,eps_alias,err_contradict,err_delete,err_paraphrase,err_resample,err_shuffle,err_translate,err_unrelated
0.09384982567980774,0.5003257328990228,0.6836055656382335,0.9903593339176161,0.9354838709677419,0.38551859099804303,0.982421875,0.177734375,0.9375,0.0
0.10010648072512825,0.48469055374592834,0.6842105263157895,0.9912357581069238,0.9389712292938099,0.37377690802348335,0.984375,0.15625,0.923828125,0.0
0.10636313577044876,0.4723127035830619,0.6848154869933454,0.9921121822962313,0.939843068875327,0.35812133072407043,0.990234375,0.140625,0.91796875,0.0
0.11261979081576928,0.46058631921824106,0.6854204476709014,0.992988606485539,0.9407149084568439,0.3385518590998043,0.990234375,0.130859375,0.912109375,0.0
0.1188764458610898,0.4527687296416938,0.6854204476709014,0.992988606485539,0.9459459459459459,0.324853228962818,0.990234375,0.125,0.908203125,0.0
0.1251331009064103,0.44169381107491856,0.6866303690260133,0.9947414548641542,0.9476896251089799,0.3150684931506849,0.9921875,0.11328125,0.896484375,0.0
0.13138975595173083,0.4319218241042345,0.6872353297035693,0.9956178790534619,0.951176983435048,0.299412915851272,0.9921875,0.111328125,0.884765625,0.0
0.13764641099705133,0.4214983713355049,0.6878402903811253,0.9964943032427696,0.952920662598082,0.2837573385518591,0.994140625,0.103515625,0.876953125,0.0
0.14390306604237185,0.41172638436482084,0.6878402903811253,0.9964943032427696,0.955536181342633,0.27788649706457924,0.994140625,0.09375,0.86328125,0.0
0.15015972108769238,0.40325732899022804,0.6878402903811253,0.9964943032427696,0.9590235396687009,0.26614481409001955,0.998046875,0.08984375,0.853515625,0.0
0.15641637613301287,0.39153094462540716,0.6878402903811253,0.9964943032427696,0.959895379250218,0.2465753424657534,0.998046875,0.08203125,0.845703125,0.0
0.1626730311783334,0.3824104234527687,0.6878402903811253,0.9964943032427696,0.959895379250218,0.23483365949119372,0.998046875,0.08203125,0.830078125,0.0
0.16892968622365392,0.3771986970684039,0.6878402903811253,0.9964943032427696,0.9616390584132519,0.22700587084148727,0.998046875,0.08203125,0.822265625,0.0
0.17518634126897442,0.3667752442996743,0.6878402903811253,0.9964943032427696,0.9616390584132519,0.21526418786692758,0.998046875,0.0703125,0.814453125,0.0
0.18144299631429495,0.36026058631921826,0.6878402903811253,0.9964943032427696,0.963382737576286,0.20939334637964774,0.998046875,0.068359375,0.802734375,0.0
0.18769965135961547,0.3511400651465798,0.6884452510586812,0.9973707274320771,0.96512641673932,0.20156555772994128,0.998046875,0.064453125,0.787109375,0.0
0.19395630640493597,0.349185667752443,0.6890502117362372,0.9982471516213848,0.9659982563208369,0.20156555772994128,1.0,0.064453125,0.78125,0.0
0.2002129614502565,0.33941368078175893,0.6890502117362372,0.9982471516213848,0.9659982563208369,0.1917808219178082,1.0,0.0625,0.763671875,0.0
0.20646961649557702,0.33355048859934855,0.6890502117362372,0.9982471516213848,0.966870095902354,0.18590998043052837,1.0,0.0625,0.751953125,0.0
0.21272627154089752,0.3250814332247557,0.6890502117362372,0.9982471516213848,0.966870095902354,0.1761252446183953,1.0,0.0625,0.736328125,0.0
0.21898292658621804,0.3218241042345277,0.6890502117362372,0.9982471516213848,0.966870095902354,0.17221135029354206,1.0,0.0625,0.73046875,0.0
0.22523958163153857,0.3172638436482085,0.6890502117362372,0.9982471516213848,0.967741935483871,0.17025440313111545,1.0,0.060546875,0.720703125,0.0
